heart_rate,light,stress_score,stress_category
63,3144,29.4,Relaxed
133,325,73.1,High Stress
135,523,76.3,High Stress
83,2806,25.4,Normal
117,1366,66.3,Moderate Stress
112,1602,64.3,Moderate Stress
100,1463,50.6,Mild Stress
115,1015,60.0,Moderate Stress
75,2645,27.2,Normal
126,653,77.8,High Stress
61,3008,21.4,Relaxed
108,1695,55.8,Moderate Stress
73,2585,27.3,Normal
80,2616,28.8,Normal
75,3140,22.8,Normal
103,1306,58.2,Moderate Stress
105,987,61.0,Moderate Stress
60,3259,15.4,Relaxed
59,3288,17.2,Relaxed
124,534,75.3,High Stress
80,2350,31.4,Normal
81,2663,33.7,Normal
137,901,77.1,High Stress
109,1086,67.2,Moderate Stress
105,773,60.0,Moderate Stress
89,1720,44.3,Mild Stress
109,1171,66.0,Moderate Stress
95,2032,38.5,Mild Stress
126,1430,65.3,Moderate Stress
109,1422,55.5,Moderate Stress
121,633,75.7,High Stress
106,1721,56.6,Moderate Stress
55,3512,11.2,Relaxed
74,2836,25.8,Normal
91,1572,46.8,Mild Stress
97,902,58.6,Mild Stress
77,2453,34.6,Normal
134,578,80.8,High Stress
122,1091,59.9,Moderate Stress
110,1475,59.6,Moderate Stress
65,3788,12.0,Relaxed
78,2673,29.5,Normal
64,3814,8.5,Relaxed
138,816,80.5,High Stress
86,2963,32.3,Normal
84,2705,31.0,Normal
114,1318,64.0,Moderate Stress
60,3778,9.1,Relaxed
118,1720,56.2,Moderate Stress
92,2102,45.6,Mild Stress
144,745,84.8,High Stress
72,2778,27.5,Normal
76,2286,27.2,Normal
67,2761,21.3,Relaxed
141,959,81.7,High Stress
76,3188,20.6,Normal
157,829,92.6,High Stress
99,1032,54.6,Moderate Stress
103,1108,56.9,Moderate Stress
124,812,70.2,High Stress
101,2121,48.4,Mild Stress
119,804,70.7,Moderate Stress
85,1832,39.5,Mild Stress
111,1191,60.2,Moderate Stress
80,2957,26.8,Normal
59,2678,18.1,Relaxed
79,2398,29.6,Normal
139,403,83.4,High Stress
144,408,87.6,High Stress
110,1482,54.6,Moderate Stress
62,3022,6.5,Relaxed
101,1326,55.1,Moderate Stress
99,1984,49.9,Mild Stress
69,2857,24.8,Relaxed
96,2591,40.6,Mild Stress
61,3209,6.1,Relaxed
105,405,61.9,Moderate Stress
76,2939,23.0,Normal
87,2634,29.8,Normal
65,3374,8.5,Relaxed
114,991,72.4,Moderate Stress
61,3505,11.4,Relaxed
74,2312,33.1,Normal
100,2352,40.8,Mild Stress
100,1436,56.7,Mild Stress
56,2568,14.6,Relaxed
98,2313,40.8,Mild Stress
144,576,86.7,High Stress
112,1566,58.9,Moderate Stress
121,1068,67.8,Moderate Stress
81,2083,37.3,Mild Stress
70,3365,14.7,Relaxed
132,714,77.1,High Stress
97,1803,46.6,Mild Stress
103,1495,58.5,Moderate Stress
109,1606,55.2,Moderate Stress
63,3911,13.2,Relaxed
111,1586,50.4,Moderate Stress
116,1479,64.9,Moderate Stress
136,673,77.0,High Stress
98,2455,37.9,Mild Stress
93,2403,39.4,Mild Stress
65,2280,22.0,Normal
91,1569,51.6,Mild Stress
112,1123,66.0,Moderate Stress
104,1147,53.7,Moderate Stress
80,2108,37.2,Normal
143,652,88.1,High Stress
123,379,74.2,High Stress
128,773,74.5,High Stress
78,1969,28.1,Normal
64,3657,17.9,Relaxed
112,1279,55.2,Moderate Stress
118,1347,65.8,Moderate Stress
69,3691,9.6,Relaxed
60,3883,8.3,Relaxed
156,292,94.8,High Stress
82,2480,35.7,Normal
61,3426,12.7,Relaxed
59,2634,17.2,Relaxed
94,1931,45.4,Mild Stress
134,482,86.5,High Stress
81,3048,28.4,Normal
141,494,80.6,High Stress
83,1427,45.2,Mild Stress
77,2370,31.9,Normal
65,2335,22.9,Relaxed
68,3268,16.3,Relaxed
122,1200,68.7,Moderate Stress
58,3778,15.7,Relaxed
135,270,81.6,High Stress
107,1528,55.3,Moderate Stress
140,637,75.7,High Stress
86,2437,39.0,Mild Stress
135,343,84.6,High Stress
116,656,72.5,Moderate Stress
123,1097,68.6,Moderate Stress
91,1852,43.5,Mild Stress
97,2117,41.2,Mild Stress
86,2192,37.6,Mild Stress
93,1511,47.2,Mild Stress
139,935,81.8,High Stress
64,3139,8.4,Relaxed
85,2239,33.9,Mild Stress
79,1864,35.6,Normal
105,1283,53.4,Moderate Stress
77,3061,24.3,Normal
132,442,73.1,High Stress
81,2575,34.1,Normal
91,2432,39.8,Mild Stress
91,1639,41.9,Mild Stress
81,2897,27.7,Normal
67,3596,13.3,Relaxed
62,3279,11.5,Relaxed
89,1750,46.8,Mild Stress
63,2734,25.3,Relaxed
76,3035,26.7,Normal
56,3036,12.2,Relaxed
145,788,83.7,High Stress
81,3508,17.8,Normal
62,3162,16.2,Relaxed
118,1609,58.1,Moderate Stress
89,1715,40.8,Mild Stress
84,2059,45.0,Normal
118,1459,60.2,Moderate Stress
95,2377,50.5,Mild Stress
128,625,78.5,High Stress
72,3031,24.8,Normal
63,3607,9.9,Relaxed
75,2506,29.6,Normal
80,2650,23.2,Normal
104,777,66.2,Moderate Stress
137,617,78.7,High Stress
56,3212,13.0,Relaxed
115,789,61.4,Moderate Stress
108,1336,57.7,Moderate Stress
68,3530,18.5,Normal
97,2029,45.5,Mild Stress
84,1459,48.1,Mild Stress
82,2336,37.2,Normal
68,3046,22.3,Relaxed
127,275,86.2,High Stress
109,1077,60.5,Moderate Stress
88,1657,41.2,Mild Stress
64,2607,14.1,Relaxed
134,740,83.0,High Stress
59,2915,18.5,Relaxed
134,763,74.6,High Stress
103,2148,51.8,Mild Stress
138,582,80.3,High Stress
87,2426,36.1,Normal
105,1455,59.2,Moderate Stress
108,952,70.2,Moderate Stress
78,2142,35.1,Normal
67,2973,16.4,Relaxed
76,3351,15.5,Normal
65,2866,19.2,Relaxed
97,1859,51.3,Mild Stress
92,1514,52.3,Mild Stress
104,640,63.7,Moderate Stress
83,2044,39.9,Normal
92,1342,52.8,Mild Stress
92,1945,39.3,Mild Stress
117,1054,66.5,Moderate Stress
63,3455,10.9,Relaxed
121,825,70.2,High Stress
96,1479,50.4,Mild Stress
129,1062,68.3,Moderate Stress
79,3436,27.0,Normal
63,3274,24.3,Relaxed
76,2607,29.7,Normal
78,2935,34.2,Normal
92,1997,42.7,Mild Stress
97,1852,52.1,Mild Stress
125,553,76.1,High Stress
60,3167,9.0,Relaxed
108,946,53.4,Moderate Stress
136,368,84.3,High Stress
140,357,90.4,High Stress
86,1707,42.1,Mild Stress
61,3189,23.2,Relaxed
134,463,78.0,High Stress
109,1457,62.1,Moderate Stress
60,3270,18.1,Relaxed
124,447,78.1,High Stress
87,1215,56.8,Mild Stress
106,1342,59.0,Moderate Stress
121,1089,68.8,Moderate Stress
104,973,57.1,Moderate Stress
76,3565,18.7,Normal
124,699,76.3,High Stress
74,2051,32.4,Normal
110,1552,58.4,Moderate Stress
97,1948,46.7,Mild Stress
82,1459,44.4,Mild Stress
91,2038,49.5,Mild Stress
87,2699,35.6,Mild Stress
148,395,92.9,High Stress
125,185,81.7,High Stress
75,2382,28.5,Normal
134,750,77.2,High Stress
111,1347,58.6,Moderate Stress
76,2046,34.3,Normal
86,1598,46.2,Mild Stress
65,3326,19.5,Relaxed
76,3080,26.6,Normal
131,902,70.0,High Stress
83,2503,34.7,Normal
75,2932,19.5,Normal
115,1505,57.9,Moderate Stress
85,1790,40.5,Mild Stress
58,4028,5.3,Relaxed
91,2229,42.5,Normal
95,1751,44.8,Mild Stress
60,2644,14.8,Relaxed
55,3520,16.3,Relaxed
91,2537,41.9,Mild Stress
75,3521,26.4,Normal
110,1405,54.9,Moderate Stress
69,3531,20.6,Relaxed
81,2402,36.0,Mild Stress
100,1687,55.4,Mild Stress
62,3217,11.2,Relaxed
61,3234,16.0,Relaxed
63,3080,17.8,Relaxed
96,2420,47.4,Mild Stress
83,2338,38.5,Normal
140,564,88.7,High Stress
135,556,79.4,High Stress
108,2027,61.6,Mild Stress
69,3205,21.2,Normal
137,325,78.8,High Stress
77,2542,27.8,Normal
67,3293,15.3,Relaxed
87,2654,34.6,Normal
88,1892,43.2,Mild Stress
94,2063,40.0,Mild Stress
112,1696,59.6,Moderate Stress
91,1929,46.8,Mild Stress
81,1932,38.8,Normal
105,1879,55.0,Mild Stress
56,2948,15.2,Relaxed
96,1936,57.6,Mild Stress
111,1315,57.4,Moderate Stress
111,1292,64.0,Moderate Stress
106,1127,63.7,Moderate Stress
109,1449,58.8,Moderate Stress
92,2126,41.4,Mild Stress
74,2276,36.8,Normal
105,293,76.8,Moderate Stress
88,2043,40.8,Mild Stress
84,2996,34.0,Normal
77,2197,29.6,Normal
91,1925,51.5,Mild Stress
131,876,72.7,High Stress
129,733,76.1,High Stress
72,3116,23.7,Normal
60,3513,13.1,Relaxed
96,2359,41.1,Mild Stress
133,587,77.4,High Stress
65,2790,24.9,Relaxed
100,1507,56.4,Moderate Stress
121,461,75.7,High Stress
109,769,58.1,Moderate Stress
61,3424,7.2,Relaxed
74,3134,24.8,Normal
103,1962,51.8,Mild Stress
105,1207,56.8,Moderate Stress
56,3084,9.4,Relaxed
63,3412,11.4,Relaxed
73,2278,29.2,Normal
74,2431,25.9,Normal
75,2626,25.1,Normal
85,1956,33.0,Mild Stress
101,2234,40.8,Mild Stress
131,762,75.1,High Stress
110,1090,63.9,Moderate Stress
121,421,69.6,High Stress
115,1257,63.5,Moderate Stress
71,2596,29.9,Normal
97,1709,44.4,Mild Stress
144,807,86.2,High Stress
104,1506,44.7,Moderate Stress
62,2191,23.5,Normal
110,769,70.7,Moderate Stress
141,631,86.2,High Stress
82,1869,33.8,Normal
137,376,88.0,High Stress
73,2815,24.3,Normal
87,2110,38.4,Normal
108,735,70.6,Moderate Stress
128,273,78.7,High Stress
98,2327,44.6,Mild Stress
104,1063,57.0,Moderate Stress
113,1156,63.9,Moderate Stress
80,3368,20.5,Normal
105,927,65.7,Moderate Stress
92,2298,37.4,Mild Stress
98,1247,47.8,Moderate Stress
144,987,80.2,High Stress
93,2303,47.1,Mild Stress
96,1962,43.9,Mild Stress
68,2929,29.4,Normal
101,950,60.6,Moderate Stress
91,1686,45.9,Mild Stress
78,3000,22.5,Normal
92,1270,44.2,Mild Stress
89,1967,45.3,Mild Stress
84,2569,37.0,Normal
64,3297,23.9,Relaxed
67,2628,24.9,Relaxed
94,1200,47.6,Moderate Stress
90,2197,41.5,Mild Stress
104,1416,61.4,Moderate Stress
94,2057,47.0,Mild Stress
113,1100,58.6,Moderate Stress
118,1191,69.0,Moderate Stress
86,1434,44.4,Mild Stress
60,3365,7.4,Relaxed
108,1243,61.6,Moderate Stress
107,902,67.1,Moderate Stress
74,3217,24.3,Normal
61,3028,23.3,Relaxed
112,1127,58.5,Moderate Stress
60,3433,9.1,Relaxed
81,3281,28.4,Normal
71,3489,13.4,Relaxed
66,1602,38.5,Normal
58,2979,15.0,Relaxed
71,2657,31.2,Normal
109,1476,58.9,Moderate Stress
62,3402,12.5,Relaxed
54,3334,6.8,Relaxed
131,916,74.2,High Stress
144,609,81.4,High Stress
98,862,48.0,Moderate Stress
100,2028,48.9,Mild Stress
113,757,68.9,Moderate Stress
56,3194,11.3,Relaxed
65,3699,18.7,Relaxed
107,1294,56.0,Moderate Stress
121,515,65.7,High Stress
118,813,73.4,High Stress
137,619,77.6,High Stress
55,3096,13.6,Relaxed
88,1866,47.8,Mild Stress
87,1789,42.9,Mild Stress
145,834,83.7,High Stress
141,619,82.9,High Stress
89,2378,37.6,Mild Stress
53,3056,9.9,Relaxed
60,3171,18.3,Relaxed
114,785,65.0,Moderate Stress
109,1337,60.3,Moderate Stress
115,835,66.3,Moderate Stress
61,3237,16.6,Relaxed
86,1356,50.8,Mild Stress
110,697,65.7,Moderate Stress
95,2269,46.0,Mild Stress
136,663,76.2,High Stress
77,2758,37.0,Normal
82,3034,23.9,Normal
121,565,68.8,Moderate Stress
89,2107,36.0,Mild Stress
108,1183,65.8,Moderate Stress
106,493,67.9,Moderate Stress
77,1993,37.9,Normal
141,716,83.8,High Stress
150,507,88.7,High Stress
129,0,84.4,High Stress
137,614,83.0,High Stress
69,3302,16.1,Relaxed
100,2001,47.4,Mild Stress
66,3081,13.6,Relaxed
82,2282,35.6,Mild Stress
94,1390,47.3,Mild Stress
86,2251,39.0,Mild Stress
67,2819,17.3,Relaxed
78,2295,32.6,Normal
79,3224,30.1,Normal
103,1101,61.6,Moderate Stress
109,1506,60.4,Moderate Stress
120,1312,65.1,Moderate Stress
68,3594,13.5,Relaxed
131,674,76.3,High Stress
140,179,86.1,High Stress
59,4095,0.5,Relaxed
76,2676,25.7,Normal
91,1436,49.4,Mild Stress
132,878,72.0,High Stress
93,2320,36.1,Mild Stress
75,2439,36.3,Normal
93,1861,42.9,Mild Stress
123,1234,71.9,Moderate Stress
86,1734,47.6,Mild Stress
78,2466,32.1,Normal
123,1155,68.5,Moderate Stress
146,519,83.5,High Stress
59,2240,20.7,Relaxed
84,1948,42.4,Normal
115,1006,61.1,Moderate Stress
77,2604,27.5,Normal
116,1007,70.6,Moderate Stress
60,3119,11.7,Relaxed
65,3058,14.8,Normal
114,1201,63.4,Moderate Stress
110,1159,59.0,Moderate Stress
81,1508,39.3,Mild Stress
90,1671,44.2,Mild Stress
65,3134,19.4,Relaxed
83,1145,42.5,Mild Stress
61,3737,13.0,Relaxed
75,2277,38.2,Normal
63,3415,9.6,Relaxed
98,1454,50.3,Mild Stress
73,2816,23.0,Normal
64,2879,20.4,Normal
137,759,75.8,High Stress
106,1535,49.1,Moderate Stress
86,1884,35.4,Mild Stress
76,2940,17.9,Normal
77,2973,23.5,Normal
116,1038,65.4,Moderate Stress
60,3621,13.7,Relaxed
141,217,84.7,High Stress
112,990,70.6,Moderate Stress
84,3579,21.3,Normal
76,2932,25.9,Normal
59,3745,13.6,Relaxed
93,1732,43.8,Mild Stress
98,1948,37.4,Mild Stress
133,531,79.7,High Stress
145,560,84.6,High Stress
74,3342,16.8,Normal
66,3085,24.0,Relaxed
76,2270,37.8,Normal
60,3502,9.6,Relaxed
65,3436,14.6,Relaxed
105,822,66.5,Moderate Stress
61,3468,11.2,Relaxed
130,999,79.0,High Stress
59,2982,12.7,Relaxed
93,1349,49.0,Mild Stress
59,3276,9.2,Relaxed
140,643,87.3,High Stress
94,2418,36.6,Mild Stress
139,811,73.1,High Stress
65,2942,22.4,Relaxed
128,0,87.5,High Stress
136,798,85.8,High Stress
80,2274,34.2,Normal
138,620,77.9,High Stress
64,3215,20.4,Relaxed
73,3104,15.2,Normal
81,2184,33.8,Normal
57,3492,12.5,Relaxed
57,3827,0.4,Relaxed
80,1702,43.5,Mild Stress
133,583,77.5,High Stress
100,633,62.0,Moderate Stress
109,967,66.6,Moderate Stress
55,3445,1.9,Relaxed
95,2079,42.9,Mild Stress
129,370,78.5,High Stress
117,1053,66.3,Moderate Stress
64,3462,14.6,Relaxed
133,804,71.0,High Stress
129,202,78.0,High Stress
109,1044,58.3,Moderate Stress
67,3677,9.4,Relaxed
138,229,87.8,High Stress
80,1565,44.8,Mild Stress
113,1053,64.0,Moderate Stress
81,2427,36.2,Normal
66,3434,6.4,Relaxed
93,2090,44.3,Mild Stress
120,568,78.9,High Stress
144,473,88.0,High Stress
80,3033,26.1,Normal
152,750,85.6,High Stress
66,3449,13.4,Relaxed
88,1624,41.7,Mild Stress
106,1345,57.6,Moderate Stress
62,3536,9.7,Relaxed
126,0,71.7,High Stress
76,3164,20.7,Normal
125,792,71.4,High Stress
114,1208,63.1,Moderate Stress
141,440,90.4,High Stress
58,3090,15.5,Relaxed
121,1113,65.0,Moderate Stress
108,1379,65.5,Moderate Stress
121,486,68.9,High Stress
81,2047,35.3,Normal
82,1464,37.3,Mild Stress
133,506,83.3,High Stress
59,3361,10.4,Relaxed
142,549,79.4,High Stress
135,281,80.3,High Stress
101,1203,49.9,Moderate Stress
58,3758,5.2,Relaxed
94,1763,48.9,Mild Stress
108,1098,65.6,Moderate Stress
64,3094,17.0,Relaxed
94,2174,49.8,Mild Stress
98,1505,50.9,Mild Stress
75,2447,24.3,Normal
93,1853,50.4,Mild Stress
92,2167,43.4,Mild Stress
106,1546,51.5,Moderate Stress
131,698,80.9,High Stress
88,2637,34.4,Normal
102,706,64.9,Moderate Stress
75,3126,7.8,Normal
62,3304,13.8,Relaxed
142,458,86.7,High Stress
82,2639,40.3,Normal
94,2122,37.7,Mild Stress
67,2656,27.6,Relaxed
98,1730,39.0,Mild Stress
94,1340,53.3,Mild Stress
59,2895,13.6,Relaxed
102,1121,55.8,Moderate Stress
69,2058,26.3,Normal
105,1032,55.8,Moderate Stress
123,807,76.4,Moderate Stress
93,1913,42.4,Mild Stress
80,2077,40.2,Normal
82,2155,40.7,Mild Stress
133,404,82.3,High Stress
124,789,74.7,High Stress
93,1518,47.8,Mild Stress
69,3067,24.4,Relaxed
71,1696,40.6,Normal
127,383,74.1,High Stress
84,1958,38.6,Normal
86,2122,49.0,Mild Stress
81,2606,31.8,Normal
122,412,76.1,High Stress
90,2047,40.0,Mild Stress
146,765,83.2,High Stress
100,2247,45.8,Mild Stress
122,1462,70.9,Moderate Stress
92,1268,50.3,Mild Stress
139,567,74.8,High Stress
107,1506,57.1,Moderate Stress
145,710,84.0,High Stress
76,2882,26.4,Normal
115,1154,68.7,Moderate Stress
92,2321,44.4,Mild Stress
140,229,85.0,High Stress
68,3205,18.7,Relaxed
131,496,72.6,High Stress
138,739,75.5,High Stress
112,1231,63.6,Moderate Stress
47,3323,3.9,Relaxed
95,806,50.5,Moderate Stress
94,2058,46.6,Mild Stress
93,1449,58.0,Mild Stress
108,981,57.7,Moderate Stress
134,559,81.2,High Stress
141,883,86.5,High Stress
143,676,86.1,High Stress
70,3033,18.1,Normal
114,1827,55.8,Moderate Stress
130,392,82.5,High Stress
77,2324,26.2,Normal
132,1030,77.7,High Stress
111,1148,61.8,Moderate Stress
80,2699,28.5,Normal
85,1751,43.2,Normal
70,3072,17.2,Relaxed
76,2583,27.4,Normal
78,2561,30.7,Normal
77,2688,25.2,Normal
90,1920,43.6,Mild Stress
56,3231,8.9,Relaxed
105,1193,54.3,Moderate Stress
76,2558,30.1,Normal
58,3727,8.9,Relaxed
131,423,85.9,High Stress
134,527,78.2,High Stress
139,543,89.7,High Stress
84,2347,36.9,Normal
61,3492,20.7,Relaxed
76,2173,33.3,Normal
81,2662,33.2,Normal
89,1609,44.9,Mild Stress
98,1207,54.9,Mild Stress
56,2805,15.5,Relaxed
86,2157,37.9,Mild Stress
54,3182,5.7,Relaxed
132,231,81.4,High Stress
133,901,72.8,High Stress
84,2038,38.3,Mild Stress
82,2398,36.5,Normal
124,703,76.0,High Stress
63,3060,9.7,Relaxed
73,2080,32.9,Normal
78,2645,28.5,Normal
95,1599,46.4,Mild Stress
62,2674,16.5,Relaxed
84,1824,35.0,Mild Stress
99,1553,51.1,Mild Stress
89,1848,40.4,Mild Stress
67,3519,15.8,Relaxed
79,1922,33.9,Mild Stress
99,1325,56.6,Moderate Stress
136,781,83.6,High Stress
100,1486,52.7,Moderate Stress
79,1654,39.7,Normal
109,842,65.5,Moderate Stress
75,2623,32.6,Normal
75,2701,27.1,Normal
117,882,63.2,Moderate Stress
114,982,69.4,Moderate Stress
105,378,66.3,Moderate Stress
80,1511,43.0,Mild Stress
121,579,78.9,High Stress
110,1133,68.8,Moderate Stress
68,3721,12.0,Relaxed
113,997,67.3,Moderate Stress
158,266,100.0,High Stress
116,1198,60.7,Moderate Stress
94,2733,34.6,Mild Stress
78,2983,25.6,Normal
66,3072,22.5,Relaxed
136,768,81.5,High Stress
71,2578,29.5,Normal
93,1180,57.6,Mild Stress
80,3085,21.8,Normal
92,1928,42.8,Mild Stress
84,2455,33.0,Mild Stress
73,3102,20.5,Relaxed
111,1267,65.1,Moderate Stress
126,446,83.1,High Stress
106,1404,57.6,Moderate Stress
78,2943,28.7,Normal
102,1337,50.8,Moderate Stress
94,1371,50.9,Mild Stress
97,2175,41.0,Mild Stress
128,654,78.1,High Stress
112,1143,65.7,Moderate Stress
93,1929,43.5,Mild Stress
82,2273,43.1,Mild Stress
81,2623,37.9,Normal
60,3696,10.6,Relaxed
111,1222,61.0,Moderate Stress
113,848,65.2,Moderate Stress
88,2283,39.0,Mild Stress
89,1598,49.6,Mild Stress
107,1310,52.8,Moderate Stress
108,1339,60.8,Moderate Stress
111,1384,56.6,Moderate Stress
70,3297,18.9,Relaxed
65,2876,24.7,Relaxed
115,1192,59.0,Moderate Stress
104,611,60.2,Moderate Stress
77,2793,31.1,Normal
129,856,70.0,High Stress
92,1517,49.4,Mild Stress
62,3269,12.1,Relaxed
106,1507,53.5,Moderate Stress
113,1252,60.0,Moderate Stress
83,2782,26.9,Normal
95,1951,50.7,Mild Stress
117,948,68.4,Moderate Stress
85,2443,34.9,Normal
74,2415,21.3,Normal
75,2036,36.4,Normal
108,1227,59.5,Moderate Stress
134,707,85.0,High Stress
135,791,82.7,High Stress
105,1469,54.3,Mild Stress
104,1183,54.6,Moderate Stress
124,1005,68.5,Moderate Stress
115,1343,64.7,Moderate Stress
72,3046,21.8,Normal
91,1696,43.5,Mild Stress
83,2684,27.6,Normal
122,503,72.1,High Stress
77,2914,25.3,Normal
77,1876,37.2,Normal
102,910,63.1,Moderate Stress
95,1539,52.3,Mild Stress
91,1689,44.3,Mild Stress
77,2615,29.8,Normal
111,1377,58.9,Moderate Stress
145,614,85.5,High Stress
60,3620,9.1,Relaxed
106,988,68.8,Moderate Stress
92,1560,50.3,Mild Stress
81,3286,22.0,Normal
127,395,75.9,High Stress
142,596,83.8,High Stress
129,955,69.5,High Stress
83,2111,46.7,Normal
124,613,78.7,High Stress
91,2466,35.2,Mild Stress
113,1033,61.3,Moderate Stress
61,3261,18.9,Relaxed
69,1468,27.6,Normal
70,3686,14.0,Relaxed
63,2718,20.4,Relaxed
136,421,83.4,High Stress
112,1126,58.1,Moderate Stress
110,1155,61.5,Moderate Stress
64,3532,10.0,Relaxed
87,2741,34.5,Mild Stress
145,672,86.8,High Stress
61,3242,8.8,Relaxed
88,1518,45.6,Mild Stress
141,842,82.1,High Stress
56,3020,14.0,Relaxed
65,4017,15.3,Relaxed
86,1822,38.5,Mild Stress
77,2713,30.3,Normal
90,859,55.1,Moderate Stress
143,688,83.5,High Stress
119,1364,67.5,Moderate Stress
74,2880,20.6,Normal
73,2559,30.2,Normal
115,1408,65.8,Moderate Stress
77,3325,21.7,Normal
134,352,83.6,High Stress
60,3995,2.9,Relaxed
111,1255,58.0,Moderate Stress
90,2164,47.1,Mild Stress
82,2250,31.1,Normal
118,1355,63.5,Moderate Stress
131,759,82.0,High Stress
87,1914,43.3,Mild Stress
131,592,73.8,High Stress
108,1257,58.3,Moderate Stress
111,1632,51.2,Moderate Stress
64,3420,15.0,Relaxed
124,499,74.8,High Stress
89,1975,42.6,Mild Stress
132,231,87.2,High Stress
137,700,85.6,High Stress
73,2979,20.0,Normal
88,1632,43.9,Mild Stress
113,1605,57.8,Moderate Stress
94,1617,42.2,Mild Stress
149,468,86.0,High Stress
110,1395,59.1,Moderate Stress
114,715,76.4,Moderate Stress
64,3299,12.2,Relaxed
137,565,89.3,High Stress
117,966,69.6,Moderate Stress
116,1017,68.7,Moderate Stress
123,401,73.1,High Stress
71,3324,25.7,Relaxed
80,2769,32.9,Normal
75,2633,28.2,Normal
112,1446,55.8,Moderate Stress
109,1195,57.0,Moderate Stress
78,3292,24.9,Normal
66,3555,7.9,Relaxed
95,1778,47.7,Mild Stress
75,2572,22.5,Normal
113,1663,60.7,Moderate Stress
131,398,78.4,High Stress
62,3713,12.3,Relaxed
58,3015,12.0,Relaxed
141,671,81.8,High Stress
110,869,66.9,Moderate Stress
144,878,75.3,High Stress
84,2304,26.8,Mild Stress
106,1388,56.8,Moderate Stress
55,3809,4.1,Relaxed
62,3152,9.6,Relaxed
61,3335,12.8,Relaxed
140,518,79.7,High Stress
143,663,82.0,High Stress
59,3327,10.5,Relaxed
63,3197,15.5,Relaxed
91,1744,36.3,Mild Stress
111,1428,55.5,Moderate Stress
100,1559,49.1,Mild Stress
118,1380,60.2,Moderate Stress
124,275,73.5,High Stress
61,3582,11.1,Relaxed
81,1838,36.9,Normal
101,1583,56.6,Mild Stress
66,3256,18.7,Relaxed
121,837,68.1,Moderate Stress
130,621,78.2,High Stress
152,837,87.6,High Stress
118,460,75.4,Moderate Stress
72,2204,37.4,Normal
85,1860,40.2,Mild Stress
120,895,72.8,Moderate Stress
77,2270,31.9,Normal
92,1407,57.9,Mild Stress
59,4095,0.0,Relaxed
100,1994,41.8,Mild Stress
102,1999,53.9,Mild Stress
83,2516,30.1,Normal
70,2248,37.3,Normal
97,1714,53.6,Mild Stress
128,590,71.6,High Stress
66,3134,18.4,Relaxed
97,1835,45.1,Mild Stress
55,2917,16.1,Relaxed
77,2541,28.5,Normal
58,3487,4.7,Relaxed
135,627,77.5,High Stress
110,894,62.6,Moderate Stress
148,246,89.1,High Stress
58,3535,14.6,Relaxed
123,636,76.8,High Stress
82,3175,27.3,Normal
74,2839,28.9,Normal
69,1580,34.2,Normal
61,3238,25.8,Relaxed
82,3188,26.9,Normal
72,2752,23.4,Normal
65,3429,11.4,Relaxed
74,2842,25.9,Normal
110,763,62.7,Moderate Stress
129,1095,66.6,High Stress
66,2825,20.9,Normal
125,849,70.3,High Stress
50,2737,14.3,Relaxed
99,1366,57.3,Mild Stress
84,1556,43.4,Mild Stress
89,1702,39.4,Mild Stress
77,1863,30.6,Normal
129,607,76.0,High Stress
58,3456,2.6,Relaxed
80,2076,34.1,Normal
111,832,59.1,Moderate Stress
86,2117,39.7,Mild Stress
74,2398,23.4,Normal
133,496,78.0,High Stress
55,3206,18.7,Relaxed
73,2325,31.5,Normal
53,3550,7.7,Relaxed
78,2656,28.2,Normal
77,2322,29.2,Normal
77,3431,20.8,Normal
61,3278,20.7,Relaxed
69,3290,15.4,Relaxed
73,2341,28.0,Normal
110,1603,57.5,Moderate Stress
141,656,75.2,High Stress
94,2166,42.6,Mild Stress
94,2228,41.9,Mild Stress
107,778,64.9,Moderate Stress
58,3414,9.1,Relaxed
129,115,83.0,High Stress
104,1243,52.5,Moderate Stress
106,1674,63.2,Moderate Stress
75,2646,30.8,Normal
136,680,76.3,High Stress
110,1389,55.9,Moderate Stress
78,4061,15.1,Normal
70,3268,16.8,Relaxed
144,330,88.0,High Stress
80,2350,37.0,Normal
55,3467,8.5,Relaxed
72,2550,30.4,Normal
92,1828,46.5,Mild Stress
100,2171,42.7,Mild Stress
142,605,80.2,High Stress
114,1128,59.6,Moderate Stress
92,2703,32.5,Mild Stress
104,1024,54.5,Moderate Stress
65,3228,15.0,Relaxed
129,886,77.1,High Stress
110,787,66.4,Moderate Stress
86,1821,41.8,Mild Stress
84,1598,45.7,Mild Stress
111,730,67.3,Moderate Stress
